id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,career_isna,payment_to_balance
61124,10,10.0,231393,0,15950,60,15.0,1204417616,0,0,1305506274,561430237,9,5,7100.0,7199.0,B2,0,0.0
61125,10,10.0,121062,0,5950,36,7.65,1094083583,0,1,1094083978,572056564,9,5,19200.0,15321.0,A1,0,0.2
61126,10,2.0,421903,2,10400,36,17.0,1196642574,0,0,1261441905,876960642,9,5,5200.0,3627.0,B3,0,0.0
61127,8,0.0,121062,1,5950,36,11.45,1159748382,0,1,1232325686,698287726,9,5,3400.0,1690.0,A5,0,0.2
61128,8,1.0,131104,2,33050,36,13.5,1214960100,0,1,1303084903,853373592,9,5,3800.0,3414.0,B1,0,0.2
61129,8,7.0,131114,0,7600,36,9.8,1167696916,0,1,1219537938,874369488,9,5,3600.0,3539.0,A4,0,0.2
61130,9,4.0,341754,0,7200,36,11.9,1165020565,0,0,1165018738,627178414,9,5,10100.0,8694.0,B0,0,0.0
61131,7,7.0,311684,1,5950,36,18.95,1194049992,0,1,1245889886,829615798,9,5,5900.0,3133.0,B4,0,0.2
61132,10,10.0,121068,0,29900,60,15.1,1094086394,0,0,1094085586,88044516,27,12,75100.0,47214.0,B1,0,0.0
61133,9,10.0,401856,0,15350,60,14.9,1225585998,0,0,1225587127,798079605,27,12,42600.0,19118.0,B2,0,0.0
61134,10,10.0,401865,0,11050,36,11.55,1207097843,0,1,1207095107,698287090,27,12,342300.0,41411.0,A5,0,0.08333333333333333
61135,8,10.0,131104,1,15350,60,22.35,1107305657,0,0,1109896485,311645838,27,12,16100.0,14941.0,C3,0,0.0
61136,10,10.0,121088,0,16500,60,15.3,1078187359,0,0,1078188960,479779437,27,12,53700.0,29751.0,B1,0,0.0
61137,10,10.0,141132,0,10400,36,15.6,1109722819,0,1,1109721634,198461342,27,12,34700.0,32297.0,B2,0,0.08333333333333333
61138,9,7.0,371806,1,7200,36,12.4,1141260951,0,0,1141259327,327285589,27,12,11200.0,10141.0,B0,0,0.0
61139,9,10.0,461965,0,23000,36,7.4,1217637664,1,1,1217635988,600912985,27,12,37600.0,29024.0,A2,0,0.08333333333333333
61140,10,10.0,131103,0,21300,60,14.6,1188780757,0,1,1232842071,653445870,27,12,27500.0,15729.0,B2,0,0.08333333333333333
61141,8,10.0,411881,0,26100,60,15.2,1228176220,0,1,1228177776,466735931,27,12,67200.0,65313.0,B2,0,0.08333333333333333
61142,8,8.0,311662,0,21300,36,9.55,1130889831,0,1,1154217853,490322657,27,12,28600.0,15695.0,A3,0,0.08333333333333333
61143,7,3.0,291613,0,7800,36,10.95,1162428083,0,1,1162426959,874371145,23,13,8400.0,7773.0,A4,0,0.07692307692307693
61144,9,0.0,231396,0,29900,60,19.3,1122944067,0,0,1146270753,695608333,23,13,52700.0,27299.0,C2,0,0.0
61145,10,0.0,311666,0,16500,60,22.4,1094085450,0,1,1148515785,753411585,23,13,25700.0,13957.0,C4,0,0.07692307692307693
61146,9,4.0,101015,0,5950,36,12.6,1165020911,0,1,1165019219,316918162,23,13,35000.0,8250.0,B1,0,0.07692307692307693
61147,10,2.0,311683,0,15950,60,15.4,1172880029,0,1,1172880940,856053009,23,13,30100.0,17537.0,B2,0,0.07692307692307693
61148,6,Unknown,241473,0,20900,36,9.8,1178152565,1,0,1201481544,416710584,23,13,39500.0,16548.0,A4,1,0.0
61149,7,6.0,131101,0,23000,60,16.85,1120263123,0,0,1187657166,711244919,23,13,22900.0,16308.0,B4,0,0.0
61150,10,7.0,181235,0,10400,36,17.75,1059869972,0,0,1078015159,724466636,23,13,15500.0,8584.0,B3,0,0.0
61151,9,10.0,181225,1,15950,36,10.0,1141260342,0,0,1141259445,414203750,25,9,40200.0,33428.0,A4,0,0.0
61152,8,9.0,131110,0,5950,36,9.85,1228176863,0,0,1261873644,879640931,25,9,15000.0,4093.0,A3,0,0.0
61153,9,10.0,311679,0,3700,36,10.0,1154480193,0,1,1154479315,521858105,25,9,14900.0,9039.0,A4,0,0.1111111111111111
61154,9,7.0,371810,1,13200,60,19.3,1157155845,0,1,1157156419,856053636,25,9,25300.0,15025.0,C3,0,0.1111111111111111
61155,8,10.0,311662,1,16500,36,10.55,1186100636,0,0,1186102493,753409012,25,9,28200.0,19317.0,A4,0,0.0
61156,7,10.0,201331,2,26100,60,18.6,1243901254,0,0,1376094867,469411358,25,9,18700.0,5384.0,B3,0,0.0
61157,10,0.0,181233,1,26100,60,21.85,1235955558,0,0,1290385373,890009974,25,9,32700.0,19282.0,B5,0,0.0
61158,6,Unknown,371804,0,10400,36,21.6,1217636533,0,0,1228005023,685066655,25,9,21900.0,9281.0,B5,1,0.0
61159,9,0.0,461963,1,21300,36,12.4,1157156115,0,0,1188262390,711244833,25,9,15000.0,14438.0,B0,0,0.0
61160,6,1.0,321691,1,7200,36,12.85,1191370678,0,0,1238027331,258855534,25,9,8900.0,4458.0,B0,0,0.0
61161,6,10.0,572175,0,7000,36,7.1,1217635896,0,1,1264293020,632448021,25,9,43200.0,3841.0,A1,0,0.1111111111111111
61162,9,2.0,321697,1,10400,36,7.35,1154478735,0,1,1154477153,748140552,25,9,24100.0,11398.0,A2,0,0.1111111111111111
61163,6,Unknown,552156,0,2850,36,9.9,1159748322,0,0,1159748376,537755762,25,9,10800.0,3911.0,A4,1,0.0
61164,8,10.0,211346,0,10400,36,7.95,1104626351,0,0,1143506601,159064207,25,9,11200.0,6363.0,A2,0,0.0
61165,10,2.0,241451,0,33050,60,20.95,1062548157,0,0,1067734044,679709243,25,9,53800.0,34425.0,C2,0,0.0
61166,7,6.0,311662,0,15350,36,7.95,1146530053,0,1,1149122932,821838229,13,10,24700.0,14743.0,A2,0,0.1
61167,6,10.0,341744,0,15350,60,19.95,1180829534,0,0,1235261155,700706389,13,10,21000.0,11463.0,B5,0,0.0
61168,10,10.0,181255,2,15950,60,17.25,1094083531,0,1,1169252134,934851271,13,10,24100.0,10069.0,B2,0,0.1
61169,8,10.0,181236,1,15350,36,11.6,1157157262,0,0,1157157702,403575123,13,10,19800.0,16575.0,A5,0,0.0
61170,8,10.0,121068,1,10400,36,9.25,1146529014,0,1,1149120446,663986858,13,10,27600.0,9854.0,A3,0,0.1
61171,10,5.0,181229,0,16500,36,15.45,1051921813,0,0,1054515434,884909471,13,10,27600.0,17990.0,B1,0,0.0
61172,10,1.0,181226,1,11050,60,12.1,1059870499,0,0,1142815322,519264426,13,10,22800.0,6650.0,A4,0,0.0
61173,7,7.0,211341,1,23000,36,9.95,1225584203,0,1,1246321032,650765915,13,10,49200.0,19329.0,A3,0,0.1
61174,6,6.0,121062,1,16500,36,12.3,1159750774,0,0,1216774116,897957228,13,10,24400.0,8045.0,B0,0,0.0
61175,9,3.0,281586,0,10400,36,15.65,1109722682,0,1,1109722150,742781230,13,10,31100.0,14303.0,B2,0,0.1
61176,7,3.0,281585,1,7600,36,7.15,1220315158,0,0,1305852709,674441118,13,10,23200.0,669.0,A1,0,0.0
61177,7,10.0,181254,1,11050,36,14.6,1143937996,0,0,1182816244,750731776,13,10,17000.0,7882.0,B2,0,0.0
61178,6,Unknown,251515,1,5950,36,6.6,1036197080,0,0,1049157034,335233246,13,10,22400.0,5268.0,A1,1,0.0
61179,10,2.0,532111,0,5950,36,12.75,1101946102,0,0,1127868001,890007523,13,10,12400.0,4573.0,A4,0,0.0
61180,8,0.0,311685,0,16500,60,14.9,1212366831,0,0,1321229781,926899915,13,10,14400.0,6923.0,B2,0,0.0
61181,8,10.0,311661,1,7200,36,15.55,1146531504,0,0,1198370724,461462549,13,10,6300.0,4179.0,B3,0,0.0
61182,8,3.0,131107,1,11050,36,11.8,1128213388,0,0,1172276656,953167878,13,10,24700.0,6939.0,A4,0,0.0
61183,7,3.0,321693,0,13050,36,6.65,1249172800,0,1,1311379388,995243813,13,10,51200.0,4762.0,A1,0,0.1
61184,7,1.0,241467,0,5300,36,14.6,1178153261,0,0,1183336013,795401354,13,10,9900.0,4590.0,B2,0,0.0
61185,10,2.0,401865,1,8900,36,17.1,1049330807,0,0,1049328896,858470565,13,10,17900.0,17073.0,B3,0,0.0
61186,10,10.0,241483,2,11050,36,10.15,1059871881,0,0,1059869925,114308902,23,8,45100.0,20752.0,A3,0,0.0
61187,9,7.0,231403,1,7600,36,12.85,1207096302,0,1,1277080009,700706173,23,8,5000.0,2211.0,B0,0,0.125
61188,10,10.0,181262,1,7200,36,7.65,1104625540,0,1,1143504656,598234710,23,8,22100.0,4991.0,A1,0,0.125
61189,8,6.0,532122,0,5200,36,11.5,1196641695,0,0,1232930011,842834289,23,8,11200.0,3292.0,A4,0,0.0
61190,6,Unknown,401853,2,11050,60,22.75,1196641184,0,0,1196643343,545618340,23,8,851900.0,62189.0,C1,1,0.0
61191,10,5.0,181228,1,21300,60,15.25,1088729461,0,0,1088729272,474681778,23,8,41100.0,25278.0,B1,0,0.0
61192,6,7.0,552156,0,11050,36,12.85,1204419417,0,0,1258850700,787539163,23,8,10600.0,5785.0,B0,0,0.0
61193,10,4.0,241452,1,15350,36,13.25,973124969,0,0,993860252,600914279,23,8,21700.0,12362.0,B1,0,0.0
61194,8,5.0,482003,0,7000,36,13.85,1207095696,0,0,1207097526,582424303,23,8,14200.0,7253.0,B1,0,0.0
61195,9,2.0,191300,0,11050,60,12.35,1141260966,0,0,1169771358,811297842,23,8,17600.0,10327.0,B0,0,0.0
61196,9,1.0,231391,1,11050,60,20.7,1170375144,0,1,1305160403,700704234,23,8,19400.0,2529.0,C2,0,0.125
61197,9,10.0,221376,2,7200,36,9.4,1188780236,0,0,1188781126,640227233,23,8,23200.0,21035.0,A3,0,0.0
61198,10,1.0,181226,1,13050,36,6.95,1199321823,0,1,1199319232,637546611,8,5,33000.0,13223.0,A1,0,0.2
61199,8,4.0,311662,1,10400,36,11.45,1143938437,0,0,1208736116,453516877,8,5,4200.0,3680.0,A5,0,0.0
61200,10,8.0,331714,2,29900,60,22.5,1207096393,1,0,1362617512,1034729073,8,5,34100.0,103.0,C1,0,0.0
61201,9,1.0,311683,2,5950,36,10.45,1194050487,1,0,1194049409,776996028,8,5,13600.0,7063.0,A3,0,0.0
61202,8,10.0,421891,1,11050,36,14.0,1120263084,0,0,1185064885,640225586,8,5,5000.0,4482.0,B1,0,0.0
61203,10,10.0,231403,1,10400,36,11.2,1086134678,0,0,1148343189,692929659,8,5,8000.0,3822.0,A3,0,0.0
61204,9,4.0,171201,2,7200,36,13.2,1165020842,0,0,1165019136,243218483,8,5,17900.0,12845.0,B1,0,0.0
61205,10,1.0,291601,0,5300,60,10.65,1012608481,0,1,1085186494,763777142,8,5,7400.0,2900.0,A4,0,0.2
61206,8,2.0,231405,1,7000,36,14.95,1122944208,0,0,1172190012,913768353,8,5,9600.0,3708.0,B2,0,0.0
61207,7,3.0,241475,0,11050,60,18.4,1143937346,0,0,1216512912,905904179,8,5,11800.0,7900.0,C1,0,0.0
61208,7,2.0,281590,0,15950,36,8.3,1204417091,0,0,1266625056,800669147,8,5,16500.0,5978.0,A3,0,0.0
61209,8,10.0,181261,1,7200,36,10.9,1217635701,0,1,1266886596,842833871,7,5,5100.0,4154.0,A4,0,0.2
61210,8,5.0,201326,2,7000,36,26.05,1209687471,0,1,1209687428,1058402702,7,5,9500.0,7000.0,C5,0,0.2
61211,10,10.0,301649,1,15350,36,11.1,1186099324,0,0,1186099276,874370363,7,5,19700.0,15082.0,A4,0,0.0
61212,9,3.0,512065,0,8900,36,13.6,1175559415,0,0,1250728954,1076978369,7,5,3800.0,2453.0,B1,0,0.0
61213,9,5.0,181225,1,13050,36,7.2,1146528702,0,0,1232066438,924310472,7,5,16600.0,1340.0,A2,0,0.0
61214,9,2.0,301649,2,21300,36,10.9,1149208650,0,0,1185494566,756002492,7,5,32100.0,13378.0,A4,0,0.0
61215,9,10.0,231394,0,15950,36,19.15,1151799672,0,0,1232153754,953167190,7,5,6400.0,2814.0,C3,0,0.0
61216,7,10.0,101002,2,5200,36,7.95,1143938482,0,0,1143937910,890007379,7,5,11600.0,5263.0,A2,0,0.0
61217,8,10.0,191298,1,3700,36,7.95,1175561043,0,0,1188519782,116988556,7,5,7300.0,3563.0,A2,0,0.0
61218,10,2.0,482006,2,3700,36,13.7,1112401205,0,1,1112402533,863742924,7,5,6100.0,4353.0,B0,0,0.2
61219,10,2.0,421902,2,29900,36,18.45,1167698123,1,0,1232498631,1053132019,7,5,13700.0,11862.0,B5,0,0.0
61220,8,4.0,241459,1,2850,36,10.35,1228176194,0,0,1290384296,1063759267,7,5,4100.0,1149.0,A4,0,0.0
61221,7,10.0,471985,2,33050,60,22.95,1165018804,0,1,1317947328,600912209,7,5,15900.0,1779.0,D2,0,0.2
61222,10,4.0,451943,1,7000,36,11.0,1101947374,0,0,1117499628,745461914,7,5,10800.0,6015.0,A3,0,0.0
61223,7,0.0,151166,1,2850,36,13.1,1128212568,0,0,1174869625,740190160,7,5,1900.0,1718.0,B0,0,0.0
61224,10,5.0,361789,0,20900,36,6.05,1086134622,0,1,1161303212,698285155,20,7,25600.0,4878.0,A0,0,0.14285714285714285
61225,10,10.0,311672,0,5950,36,8.6,1188778290,0,0,1188780059,748141182,20,7,18200.0,9958.0,A2,0,0.0
61226,8,6.0,341747,1,10400,60,20.2,1099354747,0,1,1099354136,582425622,20,7,24900.0,19616.0,B5,0,0.14285714285714285
61227,7,3.0,121066,1,21300,36,16.95,1233534186,0,0,1306110344,1016237444,20,7,6300.0,5463.0,B3,0,0.0
61228,9,1.0,331715,2,10400,36,12.05,1101948588,0,0,1156378384,721874378,20,7,13300.0,4752.0,A4,0,0.0
61229,7,10.0,331724,0,5950,36,9.5,1188780713,0,1,1188780900,137896073,20,7,21200.0,17048.0,A3,0,0.14285714285714285
61230,10,10.0,231433,0,12950,36,9.4,1183421803,0,0,1211935591,235267382,20,7,21200.0,10193.0,A3,0,0.0
61231,6,9.0,181246,2,21300,36,11.4,1170375060,0,0,1180744109,140575492,20,7,21800.0,18432.0,A5,0,0.0
61232,7,10.0,291619,2,5200,36,9.25,1165018931,0,0,1165020489,27561676,20,7,19300.0,6825.0,A3,0,0.0
61233,8,2.0,351771,1,11050,36,13.55,1099353683,0,0,1099356330,690337302,20,7,25900.0,18103.0,A5,0,0.0
61234,10,10.0,522086,2,10400,36,8.95,1107304693,0,0,1107304684,353550948,20,7,26200.0,17281.0,A2,0,0.0
61235,10,5.0,171193,0,12950,36,11.05,1062548805,0,0,1062550081,600914193,20,7,27000.0,17004.0,A3,0,0.0
61236,6,10.0,181255,2,33050,60,14.25,1136161536,0,0,1141345502,611280606,20,7,35300.0,34288.0,B2,0,0.0
61237,6,Unknown,181232,2,5200,36,14.5,1151800886,0,0,1151800701,487730855,20,7,21300.0,9708.0,B2,1,0.0
61238,8,10.0,181239,0,5200,36,9.95,1154479123,0,0,1221871094,619230212,20,7,24200.0,1548.0,A4,0,0.0
61239,7,10.0,181229,2,26100,36,5.35,1172881119,0,0,1255827216,358822688,20,7,46100.0,3171.0,A0,0,0.0
61240,6,Unknown,191311,2,5200,36,5.35,1172881448,0,0,1172880462,556158176,20,7,18200.0,5581.0,A0,1,0.0
61241,9,10.0,291601,1,10400,36,12.8,1186101202,0,0,1263862693,897955207,18,12,21500.0,1973.0,B0,0,0.0
61242,9,1.0,321691,1,5300,36,20.0,1249173261,0,0,1249171896,879641094,18,12,11200.0,8739.0,B4,0,0.0
61243,8,10.0,181268,1,26100,60,15.55,1101948309,0,0,1101948268,285294016,18,12,57500.0,29757.0,B2,0,0.0
61244,7,5.0,461962,0,5300,36,11.6,1117671424,0,0,1117673677,903227993,18,12,15100.0,10562.0,A4,0,0.0
61245,7,0.0,241454,1,11050,36,11.55,1149207478,0,0,1149209501,916445632,18,12,61500.0,22058.0,A5,0,0.0
61246,10,8.0,181228,1,3700,36,7.65,1046651590,0,0,1077756291,513995070,18,12,12500.0,2789.0,A1,0,0.0
61247,9,6.0,231397,1,15350,36,10.9,1238633622,0,0,1238633740,1024186627,18,12,38500.0,15693.0,A4,0,0.0
61248,9,5.0,201321,0,23000,60,20.15,1159750176,0,0,1188259458,705975603,18,12,29400.0,21249.0,C4,0,0.0
61249,10,10.0,131102,0,16500,60,12.0,1228178579,0,0,1365553172,895279522,18,12,82200.0,2875.0,A5,0,0.0
61250,10,2.0,201324,0,7200,60,17.05,991440494,0,1,991441549,713925288,18,12,17000.0,13676.0,C3,0,0.08333333333333333
61251,9,1.0,482004,0,10050,36,7.9,1141260696,0,0,1141257774,590371631,18,12,43100.0,11783.0,A2,0,0.0
61252,9,0.0,171205,1,12950,60,13.95,1141258782,0,1,1141258445,374718751,18,12,18400.0,14446.0,B2,0,0.08333333333333333
61253,10,8.0,181234,1,11050,36,8.85,1073089368,0,0,1073091356,322012937,26,13,21100.0,13539.0,A2,0,0.0
61254,10,10.0,171201,0,7200,36,12.0,1217638070,0,0,1217637806,845426808,26,13,30300.0,21141.0,A5,0,0.0
61255,7,10.0,241477,0,20900,60,29.0,1243901814,0,0,1243902763,592965082,26,13,55000.0,49273.0,D1,0,0.0
61256,9,8.0,371804,0,12950,36,7.35,1178151454,0,0,1209254590,771727077,26,13,44700.0,9914.0,A2,0,0.0
61257,7,9.0,181233,0,21300,36,16.2,1107305284,0,0,1109897019,690339211,26,13,23900.0,19933.0,B2,0,0.0
61258,8,0.0,311666,1,16500,36,14.0,1128211950,0,0,1146357062,558836232,26,13,45900.0,15493.0,B1,0,0.0
61259,6,Unknown,171201,0,12950,36,7.8,1141259863,0,0,1164586076,692928951,26,13,63000.0,11014.0,A2,1,0.0
61260,8,3.0,231394,1,7800,36,7.45,1130891394,0,0,1177546119,887588720,26,13,7100.0,4161.0,A2,0,0.0
61261,10,7.0,231437,1,5950,36,14.0,1062549287,0,0,1137716496,863742687,26,13,12900.0,1399.0,A5,0,0.0
61262,6,5.0,201322,1,5200,36,10.9,1138838470,0,0,1172534622,745460692,26,13,4300.0,3425.0,A4,0,0.0
61263,8,0.0,231393,1,7000,36,15.1,1220317188,0,0,1256604959,969064351,10,5,10500.0,4776.0,B2,0,0.0
61264,6,9.0,522086,2,15350,36,8.15,1151800891,0,0,1172537753,856052850,10,5,16100.0,12009.0,A3,0,0.0
61265,7,4.0,471985,0,7200,36,13.75,1109722980,0,0,1143419262,879638502,10,5,6700.0,5619.0,B0,0,0.0
61266,9,7.0,201324,1,11050,60,14.1,1162427455,0,0,1297210250,579745020,10,5,13300.0,2253.0,B2,0,0.0
61267,7,5.0,311661,0,7200,36,9.1,1180831880,0,0,1237854551,813891206,10,5,5600.0,3400.0,A3,0,0.0
61268,10,6.0,141144,2,21300,36,22.65,1059869225,0,0,1122079958,761357056,10,5,8700.0,8395.0,C5,0,0.0
61269,10,1.0,401852,1,29900,36,20.1,1246494025,0,0,1246495568,432606362,10,5,48000.0,47844.0,B4,0,0.0
61270,10,2.0,241451,0,3700,36,11.05,1025568338,0,0,1025569435,753411126,10,5,10300.0,5674.0,A4,0,0.0
61271,9,2.0,101040,1,7200,36,14.0,1141259746,0,1,1174956693,532486524,10,5,10600.0,5687.0,B2,0,0.2
61272,8,2.0,231410,0,11050,60,13.3,1157157348,0,0,1185669433,700705368,11,9,23900.0,10479.0,B1,0,0.0
61273,10,1.0,281583,1,7800,36,14.4,1075768665,0,0,1075767516,729824145,11,9,29500.0,8346.0,B0,0,0.0
61274,7,2.0,241475,1,10400,36,11.55,1180830233,0,0,1243040070,969065597,11,9,11300.0,3733.0,A5,0,0.0
61275,9,0.0,151165,2,21300,36,19.05,1230856910,0,0,1295655100,1079397855,11,9,13500.0,7419.0,B4,0,0.0
61276,10,0.0,311661,1,7000,36,14.25,1091406227,0,1,1091408316,853374659,11,9,11600.0,7557.0,B1,0,0.1111111111111111
61277,10,0.0,351771,1,2850,36,7.2,1202000374,0,0,1243469596,1082076407,11,9,10100.0,1757.0,A1,0,0.0
61278,10,10.0,281584,2,21300,36,7.1,1220313648,0,0,1282521892,871689781,11,9,55000.0,7684.0,A1,0,0.0
61279,10,2.0,181244,1,3700,36,13.05,1054598488,0,1,1054600388,871690724,11,9,19200.0,5705.0,A4,0,0.1111111111111111
61280,9,0.0,281584,1,10400,36,9.9,1151799368,0,1,1172537113,719193763,11,9,17000.0,8035.0,A4,0,0.1111111111111111
61281,7,5.0,291603,1,11050,36,15.55,1186102610,0,0,1245716743,813888152,11,9,12100.0,5005.0,B2,0,0.0
61282,10,0.0,311664,1,10400,36,14.6,1128214284,0,0,1133397528,982281895,11,9,13100.0,9636.0,B2,0,0.0
61283,7,10.0,471985,1,26100,36,6.95,1143936916,0,1,1143938580,603591061,11,9,41900.0,30278.0,A2,0,0.1111111111111111
61284,6,Unknown,211341,0,5200,36,8.15,1196642692,0,1,1196641865,656038087,11,9,12400.0,6274.0,A3,1,0.1111111111111111
61285,10,5.0,461968,1,20900,36,7.15,1225585301,0,0,1259281196,826935612,11,9,39800.0,15150.0,A1,0,0.0
61286,9,3.0,311666,1,7800,36,16.55,1146528069,0,1,1203553630,763776067,11,9,10600.0,3413.0,B3,0,0.1111111111111111
61287,9,5.0,301648,0,29900,60,13.25,1154478772,0,0,1237422079,482459192,11,9,26400.0,16677.0,B1,0,0.0
61288,8,2.0,562168,0,29900,36,14.15,1167696431,1,1,1235089322,800669878,21,7,9200.0,9701.0,B2,0,0.14285714285714285
61289,7,9.0,181255,1,11050,60,12.4,1117672672,0,0,1117671043,671847863,21,7,39000.0,23859.0,A5,0,0.0
61290,10,4.0,181276,0,20900,36,10.3,988763678,0,0,1061341010,406253362,21,7,28500.0,5574.0,A3,0,0.0
61291,10,0.0,241454,0,5950,36,14.05,1070410541,0,0,1070411699,790216567,21,7,16600.0,6652.0,A5,0,0.0
61292,9,3.0,151165,1,26100,36,13.65,1172881931,0,0,1172881172,716601759,21,7,52000.0,25049.0,B1,0,0.0
61293,10,0.0,421896,0,5200,36,7.85,1175558933,0,0,1263689227,758680198,21,7,16600.0,432.0,A2,0,0.0
61294,8,2.0,231416,1,17500,60,13.95,1207097503,0,1,1331512025,874368297,21,7,14500.0,4690.0,B1,0,0.14285714285714285
61295,9,0.0,231391,1,21300,36,8.4,1120264399,0,0,1120265622,705977846,21,7,35200.0,24263.0,A2,0,0.0
61296,8,6.0,371809,1,10400,36,8.45,1120264072,0,0,1128040617,590371589,21,7,11300.0,9273.0,A2,0,0.0
61297,8,9.0,482003,1,11050,36,8.25,1141260703,0,0,1151626920,705975386,21,7,21600.0,10967.0,A3,0,0.0
61298,9,10.0,221373,0,5200,36,11.4,1146529977,0,1,1198370882,351130655,21,7,7800.0,2547.0,A5,0,0.14285714285714285
61299,6,10.0,451941,0,21300,60,17.5,1157156510,0,1,1312678166,637545862,28,12,30000.0,360.0,B4,0,0.08333333333333333
61300,6,Unknown,121063,0,15350,60,15.5,1120264133,0,1,1208393550,729824158,28,12,17700.0,8171.0,B3,1,0.08333333333333333
61301,8,10.0,181231,1,11050,60,14.95,1128214048,0,0,1203379340,406255839,28,12,19800.0,7460.0,B2,0,0.0
61302,7,3.0,562164,0,10400,36,9.9,1214958166,0,0,1214957353,842832160,28,12,71900.0,58169.0,A3,0,0.0
61303,10,10.0,181223,1,10400,36,12.1,1083459309,0,0,1083457201,500950409,28,12,29200.0,13773.0,A4,0,0.0
61304,8,10.0,171193,2,10400,36,8.3,1199320897,0,0,1199319131,666665519,28,12,49000.0,19093.0,A3,0,0.0
61305,10,3.0,181260,1,11050,36,7.65,1083458974,0,0,1083459209,674438928,28,12,33400.0,19428.0,A1,0,0.0
61306,10,10.0,141136,0,20900,36,11.1,1086137132,0,0,1086134721,88041632,28,12,63400.0,35723.0,A3,0,0.0
61307,10,2.0,311668,1,5200,36,15.35,1170374673,0,0,1170377943,921631297,7,6,13500.0,6542.0,B2,0,0.0
61308,8,10.0,482003,1,10400,36,14.55,1120262864,0,0,1179880862,648087134,7,6,4900.0,4344.0,B2,0,0.0
61309,8,0.0,421903,0,16500,36,14.5,1149208556,0,0,1234742671,1037407470,7,6,10800.0,2316.0,B2,0,0.0
61310,6,5.0,241478,1,25500,60,20.95,1172882815,0,0,1289521440,1034728680,7,6,16700.0,10102.0,C2,0,0.0
61311,8,3.0,171191,0,2850,36,8.35,1165018084,0,0,1175388876,558837827,7,6,7500.0,2707.0,A3,0,0.0
61312,8,3.0,371810,1,15350,36,9.2,1172881669,0,0,1206579242,1042678602,7,6,19500.0,10185.0,A3,0,0.0
61313,8,1.0,401868,0,21300,36,6.7,1230856705,1,1,1313800836,406254864,27,13,43900.0,2588.0,A1,0,0.07692307692307693
61314,8,2.0,321697,0,15950,36,10.5,1199321434,0,1,1248567710,771727222,27,13,17000.0,8369.0,A3,0,0.07692307692307693
61315,7,10.0,471982,0,16500,36,9.1,1120263999,0,0,1122857035,477362069,27,13,38400.0,17889.0,A3,0,0.0
61316,8,5.0,121062,1,5200,36,14.5,1154477897,0,0,1154479100,816568350,27,13,28700.0,28729.0,B2,0,0.0
61317,9,10.0,121063,1,15350,36,12.4,1154478758,0,1,1170030129,834884238,27,13,19700.0,12998.0,B0,0,0.07692307692307693
61318,10,5.0,101010,0,1800,36,13.8,1054599801,0,0,1054598826,479779806,27,13,28200.0,11353.0,A5,0,0.0
61319,9,6.0,241451,1,10400,36,14.05,1159748505,0,0,1234918531,750730949,27,13,13900.0,2498.0,B2,0,0.0
61320,10,10.0,181222,0,20900,60,21.8,1170377468,0,0,1170375394,782268945,27,13,34900.0,22079.0,C4,0,0.0
61321,5,8.0,311671,0,15950,60,21.85,1238633244,1,0,1357864656,824515370,27,13,9200.0,5526.0,B5,0,0.0
61322,7,10.0,341747,0,13050,36,6.65,1235953716,0,1,1235953036,640224889,27,13,301700.0,51277.0,A1,0,0.07692307692307693
61323,9,8.0,311661,0,10400,36,7.85,1251852453,0,0,1308876560,269398633,27,13,14500.0,4439.0,A2,0,0.0
61324,10,0.0,231413,1,3700,36,10.25,1083457128,0,1,1096419153,711247263,27,13,26500.0,3546.0,A3,0,0.07692307692307693
61325,10,0.0,431912,1,11050,36,20.45,1091405332,0,1,1112143451,400984233,21,13,20000.0,9974.0,B5,0,0.07692307692307693
61326,9,10.0,141136,0,15950,36,6.3,1159748794,0,0,1211589199,532484810,21,13,17500.0,7922.0,A1,0,0.0
61327,7,2.0,311675,0,1800,36,12.1,1136162140,0,0,1136161455,834885844,21,13,14800.0,12222.0,A5,0,0.0
61328,10,7.0,121075,2,5950,36,9.65,1172880245,0,0,1172882748,861150941,21,13,28300.0,6574.0,A4,0,0.0
61329,9,8.0,181232,0,10400,60,11.4,1196640059,0,0,1287363157,869014560,21,13,44700.0,4860.0,A4,0,0.0
61330,9,2.0,451946,1,5200,36,16.85,1188780273,0,0,1253579282,800671461,21,13,5700.0,1891.0,B3,0,0.0
61331,10,10.0,191302,0,21300,36,15.0,1104625125,0,1,1104624481,266805065,21,13,37900.0,34785.0,B1,0,0.07692307692307693
61332,7,0.0,171199,1,10400,36,11.05,1143938406,0,0,1143937468,869014342,21,13,28600.0,12573.0,A4,0,0.0
61333,10,2.0,221377,2,21300,60,10.25,1128213929,0,0,1128212875,650765344,21,13,29000.0,21098.0,A3,0,0.0
61334,6,5.0,231393,1,10050,36,8.2,1159749974,0,0,1175300429,805941341,21,13,35500.0,9502.0,A3,0,0.0
61335,9,10.0,151167,0,15950,36,11.6,1159750663,0,0,1159749908,545618739,15,11,22200.0,18264.0,A5,0,0.0
61336,8,10.0,241497,1,15350,36,12.6,1120262564,0,1,1120265652,495679476,15,11,27100.0,20831.0,A5,0,0.09090909090909091
61337,8,4.0,231393,1,10400,36,9.2,1165019309,0,0,1165020043,1011142072,15,11,20100.0,14910.0,A3,0,0.0
