id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level,label,career_isna,payment_to_balance
33531,1,4.0,601406,1,8000,12,25.15,1138665600,0,0,1148083200,1040774400,2.0,1.0,1232.0,796.56,B0,0,0,0.0
33532,2,3.0,602307,1,9000,12,28.8,1131840000,0,0,1150848000,1083196800,1.0,1.0,1035.0,882.41,C2,0,0,0.0
33533,0,9.0,601709,1,12000,12,30.55,1140912000,0,0,1121126400,1073001600,3.0,3.0,4047.0,2177.24,A2,0,0,0.0
33534,0,10.0,602006,1,10000,12,19.2,1160352000,0,0,1123804800,1078531200,4.0,2.0,1690.0,935.38,B0,0,0,0.0
33535,2,0.0,601507,2,8000,12,26.25,1182643200,0,0,1120089600,1096675200,2.0,1.0,1232.0,757.55,B2,0,0,0.0
33536,0,Unknown,602101,1,8000,12,13.2,1165881600,0,0,1113177600,1082592000,3.0,2.0,1575.0,1461.94,A1,1,1,0.0
33537,0,2.0,603000,1,11000,12,7.199999999999999,1151020800,0,0,1101081600,1072656000,6.0,3.0,2261.0,1807.66,A3,1,0,0.0
33538,0,3.0,601401,1,10000,12,15.25,1132272000,0,0,1136505600,1071878400,3.0,2.0,3111.0,1663.2,A4,0,0,0.0
33539,0,10.0,602707,1,9000,12,7.0,1148083200,0,0,1123027200,1088985600,2.0,1.0,1395.0,854.13,B1,0,0,0.0
33540,0,3.0,601104,1,8000,12,10.05,1167782400,0,0,1119830400,1097625600,5.0,2.0,2256.0,1533.54,A2,0,0,0.0
33541,0,10.0,601701,1,11000,12,19.75,1172534400,0,0,1151971200,1023753600,5.0,2.0,3572.0,1843.43,B1,0,0,0.0
33542,0,10.0,601310,1,11000,12,12.65,1148083200,0,0,1149379200,1075248000,7.0,3.0,2958.0,2827.95,B0,0,0,0.0
33543,2,10.0,601209,1,9000,12,9.9,1166400000,0,0,1146960000,1081468800,4.0,3.0,1815.0,1484.9,B3,0,0,0.0
33544,0,3.0,601208,1,9000,12,24.3,1138320000,0,0,1118102400,1034208000,2.0,1.0,1305.0,808.1,B2,1,0,0.0
33545,0,10.0,602706,1,9000,12,27.8,1168387200,0,0,1107993600,1041465600,3.0,3.0,3625.0,2437.97,A4,0,0,0.0
33546,0,Unknown,602006,1,9000,12,22.35,1181347200,0,0,1122595200,1018656000,1.0,1.0,1485.0,831.1,C3,0,1,0.0
33547,0,1.0,601605,1,9000,12,6.399999999999999,1164585600,0,0,1156723200,1089590400,4.0,2.0,1377.0,868.98,B0,0,0,0.0
33548,0,1.0,602308,1,10000,12,17.55,1181865600,0,0,1161129600,1013644800,4.0,2.0,2880.0,1730.02,A4,0,0,0.0
33549,0,10.0,603000,1,10000,12,29.55,1139788800,0,0,1100476800,1069891200,3.0,3.0,2124.0,1174.58,B4,0,0,0.0
33550,0,5.0,602909,1,9000,12,20.55,1157846400,0,0,1107302400,1006905600,2.0,1.0,1251.0,804.09,B3,0,0,0.0
33551,0,Unknown,601905,1,10000,12,17.3,1137110400,0,0,1152230400,1079222400,4.0,2.0,3560.0,1909.59,B3,0,1,0.0
33552,0,0.0,601808,1,10000,12,10.95,1192752000,0,0,1126396800,1065312000,2.0,2.0,2880.0,1780.78,A2,0,0,0.0
33553,0,Unknown,602502,1,10000,12,15.6,1156204800,0,0,1102464000,1019433600,5.0,4.0,3510.0,2572.06,B3,0,1,0.0
33554,0,0.0,602810,2,8000,12,26.6,1174003200,0,0,1103068800,1074556800,1.0,1.0,1224.0,736.98,A5,0,0,0.0
33555,1,3.0,601300,1,8000,12,18.4,1142208000,0,0,1159228800,1043020800,2.0,1.0,1296.0,796.56,A2,0,0,0.0
33556,0,6.0,601800,1,8000,12,24.0,1168214400,0,0,1132099200,1071878400,1.0,1.0,1056.0,736.98,B2,0,0,0.0
33557,0,10.0,602205,1,10000,12,20.75,1162512000,0,0,1104451200,1067040000,7.0,3.0,3950.0,2495.47,B2,0,0,0.0
33558,2,0.0,601901,1,8000,12,14.35,1179273600,0,0,1100822400,1018569600,2.0,1.0,1528.0,718.94,B2,0,0,0.0
33559,0,2.0,601900,1,7000,12,25.4,1178582400,0,0,1145145600,1066867200,4.0,3.0,1001.0,691.87,B1,0,0,0.0
33560,0,8.0,601406,1,10000,12,29.450000000000003,1159056000,0,0,1148169600,1066608000,1.0,1.0,1569.0,974.22,A0,0,0,0.0
33561,0,10.0,601204,1,7000,12,9.65,1144972800,0,0,1130371200,1007337600,1.0,1.0,889.0,691.87,A4,0,0,0.0
33562,0,8.0,602603,1,8000,12,14.45,1156550400,0,0,1129593600,1088726400,1.0,1.0,912.0,736.98,B2,0,0,0.0
33563,0,0.0,602005,1,9000,12,13.65,1181606400,0,0,1159833600,1012953600,8.0,3.0,2616.0,2321.52,A4,0,0,0.0
33564,2,10.0,602803,2,11000,12,14.2,1151539200,0,0,1157673600,1040342400,4.0,3.0,5046.0,2839.08,C1,0,0,0.0
33565,2,4.0,602905,1,9000,12,10.8,1173139200,0,0,1154822400,1078185600,7.0,3.0,1530.0,1435.38,D1,0,0,0.0
33566,2,8.0,601107,5,10000,12,28.15,1143676800,0,0,1121558400,1019865600,3.0,2.0,1650.0,959.87,A2,0,0,0.0
33567,0,1.0,601408,1,7000,12,20.4,1137456000,0,0,1105401600,1052179200,1.0,1.0,938.0,665.26,B2,0,0,0.0
33568,2,4.0,602707,1,9000,12,29.15,1162512000,0,0,1121299200,1096675200,1.0,1.0,1170.0,828.77,B1,0,0,0.0
33569,2,6.0,602000,1,10000,12,28.700000000000003,1149724800,0,0,1160611200,1085875200,7.0,3.0,2869.0,1813.35,B2,0,0,0.0
33570,1,4.0,602308,1,11000,12,24.85,1142208000,0,0,1113609600,1078617600,3.0,2.0,2430.0,1722.63,A4,0,0,0.0
33571,0,8.0,602009,1,11000,12,14.8,1146787200,0,0,1153180800,1052006400,3.0,2.0,2178.0,1761.82,B1,1,0,0.0
33572,0,9.0,603009,1,10000,12,26.700000000000003,1156982400,0,0,1127174400,1060387200,2.0,1.0,1950.0,989.81,B4,0,0,0.0
33573,0,4.0,601100,1,8000,12,28.6,1147305600,0,0,1161388800,1040083200,4.0,2.0,1620.0,1190.08,A1,0,0,0.0
33574,0,4.0,602806,1,9000,12,27.200000000000003,1189728000,0,0,1122595200,1093219200,2.0,2.0,1819.0,1634.06,B3,0,0,0.0
33575,0,10.0,601900,1,9000,12,8.75,1164758400,0,0,1109030400,1049587200,2.0,2.0,1710.0,837.5,B1,0,0,0.0
33576,0,2.0,601300,1,9000,12,8.149999999999999,1130630400,0,0,1127865600,1076889600,1.0,1.0,1458.0,837.5,A3,0,0,0.0
33577,1,10.0,601710,1,5000,12,14.25,1176163200,0,0,1130371200,1071532800,2.0,1.0,960.0,481.51,A5,0,0,0.0
33578,0,1.0,601105,1,10000,12,27.1,1184198400,0,0,1159228800,1070928000,2.0,2.0,3743.0,1830.97,B3,0,0,0.0
33579,0,8.0,602609,1,8000,12,8.85,1183334400,0,0,1141171200,1097712000,2.0,1.0,1136.0,770.15,A4,0,0,0.0
33580,0,0.0,601701,1,9000,12,10.75,1147564800,0,0,1136851200,1055980800,9.0,4.0,4632.0,2337.34,A1,0,0,0.0
33581,2,10.0,601907,1,9000,12,15.05,1183593600,0,0,1140739200,1025136000,4.0,3.0,2337.0,1854.59,A4,0,0,0.0
33582,0,Unknown,602306,1,11000,12,25.35,1133395200,0,0,1160956800,1069372800,4.0,2.0,3234.0,2059.33,A2,0,1,0.0
33583,0,1.0,602706,1,11000,12,14.85,1165536000,0,0,1113868800,1018396800,2.0,1.0,1540.0,1072.18,A2,1,0,0.0
33584,0,7.0,601702,1,10000,12,10.55,1140912000,0,0,1158969600,1039046400,3.0,3.0,4536.0,2699.23,B2,0,0,0.0
33585,0,9.0,601403,1,10000,12,26.200000000000003,1181347200,0,0,1117497600,1093305600,6.0,4.0,4144.0,3660.78,B5,0,0,0.0
33586,1,10.0,602805,1,8000,12,8.9,1177286400,0,0,1122508800,1056758400,2.0,1.0,880.0,736.98,B2,0,0,0.0
33587,0,8.0,602300,1,6000,12,30.3,1179792000,0,0,1128384000,1042675200,1.0,1.0,660.0,551.59,A1,0,0,0.0
33588,0,8.0,602602,1,10000,12,17.1,1187222400,0,0,1157846400,1066176000,4.0,3.0,2489.0,1815.56,A5,1,0,0.0
33589,0,6.0,601807,2,9000,12,11.85,1144281600,0,0,1110931200,1036540800,5.0,2.0,999.0,882.41,A3,0,0,0.0
33590,0,10.0,602406,1,10000,12,7.299999999999999,1135814400,0,0,1118793600,1045440000,3.0,2.0,1569.0,959.87,B1,0,0,0.0
33591,0,10.0,602200,1,11000,12,26.950000000000003,1160784000,0,0,1141171200,1089590400,7.0,4.0,3336.0,2388.22,B4,0,0,0.0
33592,0,10.0,602802,0,11000,12,7.75,1131494400,0,0,1112832000,1089331200,7.0,4.0,3960.0,2942.3,A3,0,0,0.0
33593,2,5.0,601209,1,9000,12,25.7,1189900800,0,0,1101254400,1008374400,1.0,1.0,1412.0,818.57,B2,0,0,0.0
33594,0,2.0,602501,1,8000,12,26.3,1155686400,0,0,1147824000,1084492800,3.0,2.0,1480.0,720.42,A3,1,0,0.0
33595,2,10.0,601904,1,9000,12,14.55,1150761600,0,0,1102896000,1084320000,2.0,2.0,1785.0,1671.28,B1,0,0,0.0
33596,0,0.0,601608,1,8000,12,8.65,1143072000,0,0,1159660800,1092182400,5.0,2.0,1520.0,754.59,B1,1,0,0.0
33597,0,1.0,603006,0,3000,12,24.2,1139011200,0,0,1104019200,1032652800,2.0,1.0,462.0,275.79,B0,0,0,0.0
33598,0,4.0,602707,1,10000,12,9.05,1153958400,0,0,1141430400,1034121600,3.0,2.0,2916.0,1774.06,D2,0,0,0.0
33599,0,10.0,602509,0,8000,12,17.8,1177113600,0,0,1121904000,1056844800,9.0,6.0,5576.0,3326.35,A3,1,0,0.0
33600,0,4.0,601904,1,7000,12,13.95,1136332800,0,0,1141171200,1010534400,1.0,1.0,1183.0,665.41,A1,1,0,0.0
33601,0,4.0,601308,1,12000,12,11.25,1142812800,0,0,1113782400,1013212800,4.0,3.0,4230.0,2944.63,B2,0,0,0.0
33602,1,9.0,601706,1,9000,12,11.55,1179705600,0,0,1138147200,1076025600,1.0,1.0,1287.0,837.5,A3,1,0,0.0
33603,0,1.0,601404,1,8000,12,20.15,1147219200,0,0,1117843200,1038009600,2.0,1.0,1208.0,736.98,A4,0,0,0.0
33604,0,2.0,602202,1,8000,12,21.75,1134172800,0,0,1124496000,1072656000,2.0,1.0,1440.0,756.79,A2,0,0,0.0
33605,0,5.0,601208,1,8000,12,30.450000000000003,1131235200,0,0,1134259200,1058313600,2.0,1.0,919.0,796.56,A2,0,0,0.0
33606,0,10.0,602003,1,8000,12,25.85,1145750400,0,0,1133827200,1023580800,1.0,1.0,1568.0,798.51,A4,1,0,0.0
33607,0,9.0,601710,1,8000,12,30.15,1158537600,0,0,1126396800,1036713600,2.0,1.0,1168.0,736.98,B3,0,0,0.0
33608,0,10.0,602201,1,9000,12,13.15,1157155200,0,0,1143417600,1023321600,1.0,1.0,1044.0,836.45,A2,0,0,0.0
33609,0,2.0,602403,2,7000,12,18.85,1157932800,0,0,1144281600,1092787200,1.0,1.0,1071.0,691.87,B1,0,0,0.0
33610,0,1.0,602000,1,11000,12,13.8,1163548800,0,0,1111622400,1071100800,3.0,2.0,3366.0,1753.1,B4,0,0,0.0
33611,0,5.0,602706,1,9000,12,17.95,1149206400,0,0,1116720000,1044144000,8.0,4.0,3825.0,2447.16,B1,0,0,0.0
33612,2,7.0,601907,1,11000,12,26.5,1144540800,0,0,1146700800,1096329600,2.0,2.0,3980.0,1921.52,A3,0,0,0.0
33613,0,7.0,602807,1,9000,12,19.3,1141344000,0,0,1135123200,1078012800,2.0,1.0,1412.0,818.57,B1,0,0,0.0
33614,0,0.0,602201,1,10000,12,25.6,1135296000,0,0,1124755200,1044144000,10.0,4.0,4536.0,2606.01,B2,0,0,0.0
33615,0,10.0,602101,1,12000,12,17.45,1153180800,0,0,1141171200,1077580800,8.0,3.0,2184.0,1347.21,C5,0,0,0.0
33616,2,10.0,602508,2,9000,12,10.3,1164758400,0,0,1105401600,1030924800,1.0,1.0,1053.0,874.84,A1,0,0,0.0
33617,2,10.0,603001,1,7000,12,15.35,1140825600,0,0,1126483200,1070668800,1.0,1.0,924.0,693.92,B4,1,0,0.0
33618,0,7.0,601201,1,10000,12,22.85,1153872000,0,0,1100044800,1066608000,4.0,3.0,2750.0,2436.66,A2,1,0,0.0
33619,0,10.0,602207,1,9000,12,18.1,1130630400,0,0,1161475200,1035158400,1.0,1.0,1629.0,818.57,B3,0,0,0.0
33620,0,4.0,601509,1,11000,12,19.0,1150848000,0,0,1121126400,1046995200,7.0,3.0,4088.0,2707.73,B2,1,0,0.0
33621,0,2.0,602608,1,8000,12,26.200000000000003,1188691200,0,0,1121731200,1059264000,4.0,4.0,1323.0,823.62,B0,0,0,0.0
33622,0,1.0,601207,1,8000,12,5.949999999999999,1146355200,0,0,1144800000,1080691200,3.0,2.0,1168.0,736.98,B3,1,0,0.0
33623,0,10.0,602010,1,10000,12,16.85,1153353600,0,0,1157587200,1035590400,3.0,2.0,2584.0,1667.39,A3,0,0,0.0
33624,2,Unknown,601907,1,10000,12,7.6,1173571200,0,0,1156982400,1067299200,2.0,2.0,2220.0,1403.38,B0,0,1,0.0
33625,0,0.0,601408,1,7000,12,23.85,1177891200,0,0,1158624000,1017273600,1.0,1.0,1092.0,619.08,B1,0,0,0.0
33626,0,10.0,602407,1,10000,12,16.05,1178582400,0,0,1153958400,1094083200,2.0,1.0,1270.0,925.37,C5,1,0,0.0
33627,0,0.0,601109,1,9000,12,11.25,1139961600,0,0,1100908800,1031616000,3.0,3.0,4104.0,2302.75,B4,0,0,0.0
33628,0,1.0,602902,1,9000,12,26.05,1152835200,0,0,1114819200,1037923200,2.0,2.0,1557.0,885.47,A3,0,0,0.0
33629,0,Unknown,601810,2,2000,12,7.149999999999999,1156204800,0,0,1133049600,1079654400,2.0,1.0,366.0,181.19,B2,0,1,0.0
33630,0,10.0,602903,2,9000,12,14.65,1180656000,0,0,1151712000,1049673600,2.0,2.0,2686.0,1647.76,D3,1,0,0.0
33631,0,10.0,601207,0,7000,12,21.55,1153958400,0,0,1148774400,1036886400,4.0,2.0,2450.0,1388.46,A4,1,0,0.0
33632,0,4.0,601407,1,12000,12,17.5,1133740800,0,0,1118534400,1073779200,3.0,2.0,4356.0,2193.69,A4,1,0,0.0
33633,0,6.0,601510,1,7000,12,12.6,1156464000,0,0,1100304000,1033862400,1.0,1.0,896.0,691.87,B2,1,0,0.0
33634,0,1.0,601700,0,11000,12,24.2,1179014400,0,0,1131494400,1010188800,6.0,2.0,2160.0,1980.41,A5,0,0,0.0
33635,0,Unknown,602409,2,8000,12,29.450000000000003,1166313600,0,0,1132444800,1028160000,3.0,2.0,1804.0,1015.42,B2,0,1,0.0
33636,0,8.0,602500,1,9000,12,15.55,1171670400,0,0,1116806400,1032480000,4.0,2.0,1323.0,802.62,B0,0,0,0.0
33637,2,8.0,602708,1,12000,12,18.85,1155254400,0,0,1132358400,1025308800,2.0,1.0,2352.0,1132.42,A1,0,0,0.0
33638,0,10.0,602509,1,10000,12,29.75,1181260800,0,0,1133308800,1087862400,19.0,8.0,8832.0,4718.96,B1,0,0,0.0
33639,0,10.0,602902,1,10000,12,26.450000000000003,1185408000,0,0,1137024000,1032566400,5.0,3.0,2667.0,2039.03,A2,0,0,0.0
33640,0,9.0,602607,1,9000,12,21.85,1178409600,0,0,1152835200,1070409600,9.0,4.0,2033.0,1721.69,A1,0,0,0.0
33641,2,10.0,602605,1,12000,12,24.25,1172102400,0,0,1135987200,1074556800,1.0,1.0,2340.0,1108.01,A5,0,0,0.0
33642,0,6.0,602909,1,8000,12,21.25,1132963200,0,0,1144800000,1061251200,2.0,1.0,1200.0,736.98,A3,1,0,0.0
33643,0,10.0,602505,1,8000,12,26.85,1140566400,0,0,1106956800,1059004800,5.0,2.0,1032.0,796.56,B3,0,0,0.0
33644,0,10.0,602605,1,8000,12,18.35,1148083200,0,0,1127692800,1021593600,2.0,2.0,2112.0,1540.31,B0,0,0,0.0
33645,0,Unknown,601206,1,11000,12,9.1,1139011200,0,0,1121644800,1080950400,19.0,7.0,8159.0,5940.52,A4,0,1,0.0
33646,0,5.0,601802,1,9000,12,11.1,1188777600,0,0,1156118400,1016323200,8.0,3.0,3250.0,2430.44,B4,0,0,0.0
33647,0,9.0,602310,1,5000,12,6.699999999999999,1158969600,0,0,1142553600,1046649600,1.0,1.0,780.0,447.68,B0,0,0,0.0
33648,2,Unknown,601105,1,9000,12,30.5,1142035200,0,0,1130976000,1081555200,1.0,1.0,1233.0,856.96,B4,0,1,0.0
33649,0,5.0,602005,1,10000,12,9.65,1150070400,0,0,1124668800,1083628800,7.0,4.0,4984.0,2703.18,A4,1,0,0.0
33650,0,10.0,601400,1,9000,12,15.95,1164672000,0,0,1119139200,1073865600,7.0,3.0,2484.0,1791.57,B2,0,0,0.0
33651,2,1.0,602705,1,10000,12,7.0,1188345600,0,0,1100736000,1097712000,5.0,3.0,2033.0,1836.19,A4,0,0,0.0
33652,4,10.0,601602,2,9000,12,20.45,1160092800,0,0,1112054400,1019952000,2.0,1.0,1233.0,854.13,A4,1,0,0.0
33653,0,1.0,601508,0,9000,12,28.8,1135728000,0,0,1149724800,1037145600,4.0,2.0,2768.0,1591.11,A3,0,0,0.0
33654,0,7.0,602403,1,11000,12,8.1,1162771200,0,0,1105142400,1029283200,13.0,5.0,4545.0,4476.1,D2,0,0,0.0
33655,1,Unknown,601408,2,9000,12,5.35,1183593600,0,0,1141862400,1074124800,4.0,4.0,3072.0,1586.55,A3,0,1,0.0
33656,0,10.0,601702,1,9000,12,27.55,1173139200,0,0,1135123200,1078963200,3.0,2.0,1807.0,1564.62,B0,1,0,0.0
33657,2,6.0,602706,1,11000,12,23.1,1175644800,0,0,1117065600,1031875200,4.0,4.0,4698.0,2898.37,B2,0,0,0.0
33658,0,10.0,601107,0,12000,12,17.95,1134432000,0,0,1101081600,1069632000,2.0,1.0,2172.0,1105.06,A1,0,0,0.0
33659,2,10.0,602503,0,9000,12,23.95,1177545600,0,0,1157155200,1021507200,2.0,1.0,1269.0,806.71,B1,1,0,0.0
33660,2,10.0,602306,1,8000,12,9.0,1135900800,0,0,1123804800,1058227200,1.0,1.0,952.0,796.56,A3,0,0,0.0
33661,0,8.0,601505,1,10000,12,22.85,1185062400,0,0,1155513600,1034294400,5.0,2.0,3315.0,1654.69,A3,1,0,0.0
33662,0,5.0,601610,2,10000,12,27.55,1182297600,0,0,1132185600,1067644800,10.0,8.0,6148.0,5219.81,A2,0,0,0.0
33663,0,10.0,602604,1,10000,12,16.85,1147305600,0,0,1106265600,1079568000,8.0,7.0,6048.0,4798.96,B1,0,0,0.0
33664,1,6.0,602605,3,9000,12,29.15,1159833600,0,0,1123804800,1099526400,8.0,3.0,2352.0,2088.56,B0,0,0,0.0
33665,0,10.0,603006,1,9000,12,18.45,1175817600,0,0,1119139200,1071273600,5.0,3.0,3546.0,1700.98,A3,0,0,0.0
33666,0,10.0,602504,1,8000,12,11.5,1190160000,0,0,1121990400,1036800000,8.0,3.0,1937.0,1255.75,B2,0,0,0.0
33667,0,10.0,602101,1,8000,12,17.5,1174694400,0,0,1128729600,1052438400,2.0,1.0,1240.0,736.98,B5,0,0,0.0
33668,1,Unknown,601302,1,10000,12,14.7,1191196800,0,0,1109808000,1021075200,6.0,4.0,3162.0,3059.94,A3,0,1,0.0
33669,1,10.0,601404,1,7000,12,13.75,1145923200,0,0,1140566400,1075680000,1.0,1.0,917.0,691.87,A4,0,0,0.0
33670,1,10.0,601805,1,9000,12,15.35,1172534400,0,0,1159833600,1063756800,1.0,1.0,1233.0,854.13,A2,1,0,0.0
33671,0,0.0,601809,1,9000,12,23.85,1137888000,0,0,1111449600,1017792000,2.0,1.0,1395.0,889.03,B2,0,0,0.0
33672,1,3.0,602804,1,12000,12,9.25,1191801600,0,0,1149465600,1088812800,5.0,3.0,6014.0,3047.92,B2,0,0,0.0
33673,0,5.0,601204,1,11000,12,25.6,1151884800,0,0,1138838400,1089936000,1.0,1.0,1936.0,1046.7,B1,1,0,0.0
33674,0,0.0,601501,1,9000,12,14.25,1166659200,0,0,1144713600,1097712000,5.0,2.0,3474.0,1703.72,A0,0,0,0.0
33675,0,6.0,603006,1,7000,12,6.25,1147824000,0,0,1114300800,1012089600,2.0,1.0,1015.0,691.87,A0,0,0,0.0
33676,0,6.0,603004,1,10000,12,18.3,1180656000,0,0,1118880000,1043020800,5.0,5.0,4509.0,2655.09,A4,0,0,0.0
33677,0,10.0,601901,1,10000,12,23.9,1137628800,0,0,1125532800,1088812800,5.0,2.0,1350.0,976.18,A4,1,0,0.0
33678,0,10.0,602401,1,9000,12,6.75,1169251200,0,0,1123545600,1093305600,2.0,1.0,1655.0,882.41,B2,0,0,0.0
33679,0,10.0,602200,1,8000,12,14.3,1138752000,0,0,1146441600,1053475200,2.0,1.0,1552.0,770.15,B2,0,0,0.0
33680,0,10.0,603003,1,9000,12,18.65,1141344000,0,0,1160524800,1051660800,5.0,3.0,1600.0,1555.56,D1,0,0,0.0
33681,1,5.0,601902,1,10000,12,22.0,1177804800,0,0,1111104000,1049846400,7.0,3.0,3535.0,2590.21,B0,1,0,0.0
33682,1,7.0,601403,1,9000,12,5.899999999999999,1165881600,0,0,1144800000,1047254400,4.0,2.0,2896.0,1582.81,B3,0,0,0.0
33683,0,0.0,601506,1,13000,12,9.05,1170028800,0,0,1108944000,1074556800,1.0,1.0,2210.0,1232.15,A2,1,0,0.0
33684,0,4.0,603003,1,12000,12,16.6,1177372800,0,0,1115078400,1024531200,2.0,1.0,2268.0,1105.06,A4,0,0,0.0
33685,0,10.0,602605,1,9000,12,19.75,1139356800,0,0,1140393600,1095033600,2.0,1.0,1016.0,860.36,A5,0,0,0.0
33686,0,7.0,601309,1,9000,12,18.35,1164931200,0,0,1106265600,1040774400,1.0,1.0,1143.0,882.41,A1,0,0,0.0
33687,0,2.0,601903,1,10000,12,6.85,1143676800,0,0,1119744000,1063670400,7.0,3.0,2839.0,1695.27,B2,1,0,0.0
33688,2,9.0,601905,1,9000,12,21.9,1178150400,0,0,1123286400,1011657600,6.0,3.0,1287.0,1078.05,A1,0,0,0.0
33689,0,7.0,602902,2,9000,12,24.4,1163721600,0,0,1128988800,1052352000,7.0,3.0,2580.0,1929.64,B0,0,0,0.0
33690,4,8.0,601408,1,9000,12,28.35,1183334400,0,0,1143936000,1008547200,1.0,1.0,1278.0,830.68,B4,0,0,0.0
33691,0,10.0,602308,1,10000,12,14.6,1138060800,0,0,1139788800,1060128000,6.0,4.0,2397.0,1635.87,B2,0,0,0.0
33692,2,Unknown,601901,1,8000,12,22.05,1170720000,0,0,1125446400,1047081600,2.0,1.0,1448.0,770.15,A4,1,1,0.0
33693,0,5.0,603001,1,9000,12,8.7,1152489600,0,0,1157760000,1055894400,6.0,3.0,2324.0,1363.5,B2,0,0,0.0
33694,0,4.0,602700,1,9000,12,20.75,1175558400,0,0,1107475200,1075420800,3.0,2.0,1600.0,1556.04,A1,0,0,0.0
33695,2,6.0,602607,1,9000,12,25.7,1134432000,0,0,1133913600,1009929600,2.0,1.0,1782.0,894.67,B1,0,0,0.0
33696,0,9.0,603008,1,9000,12,14.5,1183939200,0,0,1134345600,1038528000,2.0,1.0,1026.0,882.41,B0,0,0,0.0
33697,1,3.0,603006,1,8000,12,23.4,1151884800,0,0,1115596800,1028505600,5.0,4.0,3059.0,2246.47,B1,0,0,0.0
33698,0,8.0,601610,2,8000,12,14.55,1174608000,0,0,1155686400,1077321600,2.0,1.0,1120.0,764.69,A2,0,0,0.0
33699,1,10.0,602805,0,9000,12,20.25,1170460800,0,0,1157328000,1031443200,2.0,1.0,1548.0,874.49,A1,0,0,0.0
33700,2,10.0,602003,1,9000,12,24.45,1172188800,0,0,1151280000,1061683200,3.0,2.0,1764.0,845.61,A5,0,0,0.0
33701,0,10.0,601307,2,9000,12,23.55,1166054400,0,0,1105315200,1069459200,1.0,1.0,1080.0,832.77,B1,0,0,0.0
33702,0,4.0,601400,0,9000,12,11.85,1185494400,0,0,1111363200,1044662400,2.0,2.0,2890.0,1633.24,A4,0,0,0.0
33703,0,3.0,601100,1,9000,12,7.6,1147910400,0,0,1107388800,1078358400,14.0,5.0,4450.0,2449.61,B0,0,0,0.0
33704,0,4.0,602509,1,7000,12,21.65,1187308800,0,0,1144713600,1011052800,1.0,1.0,1386.0,619.08,A5,1,0,0.0
33705,1,10.0,602600,1,10000,12,11.45,1172188800,0,0,1143072000,1036022400,6.0,3.0,2023.0,1645.29,A4,0,0,0.0
33706,0,8.0,602709,1,9000,12,16.55,1160265600,0,0,1157414400,1096070400,1.0,1.0,999.0,854.13,B0,0,0,0.0
33707,0,10.0,601600,1,11000,12,22.55,1169942400,0,0,1105574400,1032134400,5.0,2.0,2980.0,1913.17,A4,0,0,0.0
33708,0,0.0,602707,2,9000,12,17.25,1154736000,0,0,1100822400,1030579200,22.0,9.0,7008.0,4740.59,A3,0,0,0.0
33709,0,6.0,601103,1,9000,12,25.05,1154044800,0,0,1118448000,1019692800,3.0,3.0,2052.0,1710.95,A1,1,0,0.0
33710,0,10.0,601700,1,9000,12,5.75,1155945600,0,0,1159488000,1055548800,5.0,2.0,2720.0,1588.73,A0,0,0,0.0
33711,0,5.0,603007,1,9000,12,19.3,1161648000,0,0,1106265600,1007683200,4.0,2.0,1665.0,837.5,B1,0,0,0.0
33712,0,7.0,602007,1,8000,12,26.75,1147996800,0,0,1144108800,1062374400,2.0,2.0,1560.0,796.56,A5,0,0,0.0
33713,0,7.0,601100,1,8000,12,23.55,1139097600,0,0,1123113600,1047254400,2.0,1.0,1304.0,770.15,B3,0,0,0.0
33714,0,10.0,601502,1,10000,12,11.6,1153612800,0,0,1116115200,1069718400,5.0,2.0,2142.0,1624.53,B2,0,0,0.0
33715,0,3.0,601102,1,9000,12,20.8,1177891200,0,0,1155600000,1064275200,3.0,2.0,2400.0,1596.81,A3,0,0,0.0
33716,0,8.0,602800,1,9000,12,11.4,1176336000,0,0,1154390400,1037923200,8.0,4.0,3744.0,2506.07,A2,0,0,0.0
33717,1,10.0,602301,1,8000,12,21.15,1176508800,0,0,1151884800,1009065600,1.0,1.0,1288.0,792.68,B0,0,0,0.0
33718,0,9.0,602604,1,9000,12,24.9,1190073600,0,0,1140825600,1073088000,10.0,6.0,4223.0,4002.8,B1,0,0,0.0
33719,0,10.0,602102,1,10000,12,20.5,1134518400,0,0,1122595200,1040515200,2.0,2.0,2142.0,1672.36,A5,0,0,0.0
33720,2,6.0,602101,1,7000,12,15.1,1182643200,0,0,1126569600,1070841600,1.0,1.0,1183.0,691.87,A2,0,0,0.0
33721,0,10.0,601109,1,8000,12,8.35,1176163200,0,0,1135382400,1064966400,7.0,3.0,2580.0,1494.3,A1,0,0,0.0
33722,0,10.0,602907,1,10000,12,16.25,1171584000,0,0,1109462400,1032825600,4.0,3.0,4275.0,2467.23,A3,1,0,0.0
33723,2,Unknown,602204,2,8000,12,12.65,1173225600,0,0,1131062400,1041552000,9.0,4.0,3696.0,2086.35,A3,0,1,0.0
33724,0,10.0,601910,1,11000,12,7.649999999999999,1143417600,0,0,1161734400,1040428800,4.0,2.0,2040.0,1954.59,A1,0,0,0.0
33725,0,0.0,602710,0,9000,12,28.5,1172102400,0,0,1152921600,1054512000,3.0,3.0,3026.0,1650.69,C3,0,0,0.0
33726,1,3.0,602610,1,8000,12,6.5,1135555200,0,0,1135296000,1060473600,2.0,1.0,1400.0,796.56,C2,0,0,0.0
